codigo	descricao	marca	__v
848	EPIRRUBICINA, CLORIDRATO, 10 MG - PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL OU SOLUÇÃO INJETÁVEL	indiferente	0
861	ESPIRONOLACTONA 25MG	indiferente	0
864	ETOPOSIDEO 20 MG/ ML FRASCO AMPOLA 5 ML - SOLUÇÃO INJETÁVEL	indiferente	0
864	ETOPOSIDO 20 MG/ ML FRASCO AMPOLA 5 ML - SOLUÇÃO INJETÁVEL	indiferente	0
866	ETOSSUXIMIDA 50 MG/ML FRASCO 120 ML (ETOXIN) (PORT. 344/98 - C1)	indiferente	0
867	EVEROLIMO 1MG	indiferente	0
870	EZETIMIBA 10MG SINVASTATINA 20MG	indiferente	0
875	FENITOINA 100 MG COMP  (PORT. 344/98 - C1)	indiferente	0
877	FENOBARBITAL 100 MG COMP  (PORT. 344/98 - B1)	indiferente	0
878	FENOBARBITAL 40 MG/ML FRASCO 20 ML SOL ORAL  (PORT. 344/98 - B1)	indiferente	0
882	FENTANIL 125MCG ADESIVO TRANSDERMICO 21MG	indiferente	0
884	FENTANIL 50MCG ADESIVO TRANSDERMICO 21CM2	indiferente	0
886	FIBRINOGENIO HUMANO 1 G - PO LIOFILIZADO PARA SOLUCAO INJETAVEL	indiferente	0
890	FLUDROCORTISONA 0,1 MG	indiferente	0
896	FLUORURACILA 50MG/ML SOLUÇÃO INJETÁVEL  FRASCO AMPOLA 10ML	indiferente	0
897	FLUOXETINA CLORIDRATO 20 MG CAPS  (PORT. 344/98 - C1)	indiferente	0
901	FORMOTEROL 12MCG	indiferente	0
904	FUROSEMIDA 40MG	indiferente	0
905	GABAPENTINA 300 MG CAPS  (PORT. 344/98 - C1)	indiferente	0
906	GABAPENTINA 400MG	indiferente	0
910	GEFITINIBE 250MG	indiferente	0
915	GLICLAZIDA 30MG LIBERACAO PROLONGADA	indiferente	0
918	GLICOSE 25% AMPOLA 10 ML - SOLUCAO INJETAVEL	indiferente	0
922	GOSSERRELINA ACETATO 3,6MG SER PREENCHIDA (ZOLADEX)	indiferente	0
926	HALOPERIDOL DECANOATO 50MG/ML AMPOLA 1ML  (PORT. 344/98 - C1)	indiferente	0
930	HIDRALAZINA 50MG	indiferente	0
933	HIDROCLOROTIAZIDA 25MG	indiferente	0
936	HIDROXICLOROQUINA 400MG	indiferente	0
943	HIDROXIZINA, DICLORIDRATO 25 MG COMPRIMIDO	indiferente	0
949	IFOSFAMIDA 1G - PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL	indiferente	0
949	IFOSFAMIDA 1MG - PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL	indiferente	0
950	IFOSFAMIDA 2 G - PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL	indiferente	0
954	IMUNOGLOBULINA HUMANA 5G FRASCO AMPOLA 100ML	indiferente	0
956	FENOTEROL 005MG IPRATROPIO 002MG AEROSSOL BOCAL 10ML	indiferente	0
963	ISOSSORBIDA (MONONITRATO) 20MG	indiferente	0
965	ISOTRETINOÍNA 20 MG - CÁPSULA	indiferente	0
966	ITRACONAZOL 100MG	indiferente	0
967	IVABRADINA 5MG	indiferente	0
970	LAMOTRIGINA 100 MG COMP  (PORT. 344/98 - C1)	indiferente	0
971	LAMOTRIGINA 25 MG COMP (PORT. 344/98 - C1)	indiferente	0
972	LAMOTRIGINA 50 MG COMP  (PORT. 344/98 - C1)	indiferente	0
973	LEVODOPA + BENZERAZIDA, 100 MG + 25MG, CAPSULA DE LIBERAÇÃO PROLONGADA	indiferente	0
984	LEVOTIROXINA 25 MCG	indiferente	0
984	LEVOTIROXINA 25MCG	indiferente	0
1009	MELFALANO 2 MG - COMPRIMIDO REVESTIDO	indiferente	0
1010	MERCAPTOPURINA 50 MG - COMPRIMIDO	indiferente	0
1012	MESALAZINA 500MG (COMPRIMIDO DE LIBERACAO PROLONGADA)	indiferente	0
1014	MESALAZINA 800MG	indiferente	0
1019	MESNA 100MG/ML AMPOLA 4ML	indiferente	0
1020	METADONA 10MG  PORTARIA 344/98 - L-A1	indiferente	0
1020	METADONA 10MG	indiferente	0
1022	METADONA 5MG  PORTARIA 344/98 - L-A1	indiferente	0
1022	METADONA 5MG	indiferente	0
1024	METFORMINA 500MG	indiferente	0
1032	METILFENIDATO CLORIDRATO 10 MG COMP (PORT. 344/98 - A3)	indiferente	0
1033	METILFENIDATO CLORIDRATO 20 MG CAPS GELATINOSA DURA COM MICROGRANULOS DE LIBERACAO MODIFICADA (RITALINA LA) (PORT. 344/98 - A3)	indiferente	0
1038	METOPROLOL 50MG (SUCCINATO)	indiferente	0
1041	METOTREXATO 2,5MG	indiferente	0
1042	METOTREXATO 50MG 2ML - SOL INJETÁVEL - FRASCO AMPOLA	indiferente	0
1044	METRONIDAZOL 100 MG/G BISNAGA 50G - GELEIA VAGINAL (10%)	indiferente	0
1048	MICOFENOLATO DE MOFETILA 500MG	indiferente	0
1049	MICOFENOLATO DE SODIO 180MG	indiferente	0
1050	MICOFENOLATO DE SODIO 360MG	indiferente	0
1057	AMOXICILINA 50 MG/ML PO PARA SUSPENSAO 150 ML	indiferente	0
1058	MIRTAZAPINA 15MG (PORT. 344/98 - C1)	indiferente	0
1058	MIRTAZAPINA 15MG	indiferente	0
1059	MIRTAZAPINA 30MG	indiferente	0
1060	MITOXANTRONA 20MG	indiferente	0
1062	MORFINA 10MG	indiferente	0
1064	MORFINA 30MG	indiferente	0
1065	MORFINA 30MG (LIBERACAO CONTROLADA)	indiferente	0
1072	ACETILCISTEINA 600MG PO	indiferente	0
1083	NISTATINA 100.000 UIML CREME VAGINAL	indiferente	0
1086	NISTATINA 100.000 UIML OXIDO DE ZINCO 200MG	indiferente	0
1087	NISTATINA 100.000 UI/ML FRASCO 50ML	indiferente	0
1089	NITROFURANTOINA 100MG	indiferente	0
1090	LORATADINA 10 MG COMPRIMIDO	indiferente	0
1095	OLANZAPINA 10MG (PORT. 344/98 - C1)	indiferente	0
1099	OLEO MINERAL PURO 100ML	indiferente	0
1100	OMEPRAZOL 20MG	indiferente	0
1101	OMALIZUMABE 150 MG INJETAVEL	indiferente	0
1101	OMALIZUMABE 150 MG - PO PARA SOLUCAO INJETAVEL	indiferente	0
1102	ONDANSETRONA 4MG	indiferente	0
1103	ONDANSETRONA 8MG	indiferente	0
1104	OXCARBAZEPINA 300MG (PORT. 344/98 - C1)	indiferente	0
1105	OXCARBAZEPINA 60MG/ML SUSP ORAL 100ML(PORT. 344/98 - C1)	indiferente	0
1105	OXCARBAZEPINA 6% SUSPENSAO ORAL (PORT. 344/98 - C1)	indiferente	0
1106	OXIBUTININA CLORIDRATO 5MG	indiferente	0
1111	PACLITAXEL 6MG/ML 16,7ML (100MG) SOL INJ	indiferente	0
1112	PACLITAXEL 150MG	indiferente	0
1113	PACLITAXEL 6MG/ML 50ML (500MG)	indiferente	0
1116	PANTOPRAZOL 40MG	indiferente	0
1118	PARACETAMOL 500 MG	indiferente	0
1118	PARACETAMOL 500MG	indiferente	0
1122	PAROXETINA CLORIDRATO 20 MG (PORT. 344/98 - C1)	indiferente	0
1127	PERICIAZINA 1% SOL ORAL 20ML	indiferente	0
1143	POLIESTIRENOSSULFONATO DE CALCIO 900MG 30G	indiferente	0
1151	PRASUGREL 10MG	indiferente	0
1158	PROMETAZINA CLORIDRATO  25MG	indiferente	0
1159	PROPATILNITRATO 10 MG	indiferente	0
1166	QUETIAPINA (HEMIFUMARATO) 100 MG	indiferente	0
1167	QUETIAPINA (HUMIFUMARATO) 25 MG	indiferente	0
1168	QUETIAPINA 200MG	indiferente	0
1170	RALOXIFENO DE CLORIDRATO 60MG	indiferente	0
1177	RISEDRONATO 35MG	indiferente	0
1179	RISPERIDONA 1MG COMP (PORT. 344/98 - C1)	indiferente	0
1180	RISPERIDONA 2MG COMP (PORT. 344/98 - C1)	indiferente	0
1181	RISPERIDONA 3MG COMP)(PORT. 344/98 - C1)	indiferente	0
1182	RIVAROXABANA 15MG	indiferente	0
1183	RIVAROXABANA 20MG	indiferente	0
1190	SALBUTAMOL 100MCG SPRAY 200 DOSES	indiferente	0
1193	SERTRALINA CLORIDRATO 50 MG COMP REVESTIDO (PORT. 344/98 - C1)	indiferente	0
1194	SILDENAFILA 20 MG	indiferente	0
1199	SINVASTATINA 20MG	indiferente	0
1200	BENZILPENICILINA BENZATINA 1.200.000 FRASCO AMPOLA	indiferente	0
1201	SIROLIMO 1MG	indiferente	0
1203	HIDROXIETILAMIDO 6% FRASCO 500 ML - SOLUCAO PARA INFUSAO INTRAVENOSA	indiferente	0
1206	SOLUCAO DE GLICOSE 5% FRASCO 1000ML - SISTEMA FECHADO	indiferente	0
1207	SOLUCAO DE GLICOSE 10% FRASCO 250ML - SISTEMA FECHADO	indiferente	0
1208	SOLUCAO DE GLICOSE 5% SOLUCAO INJETAVEL FRASCOBOLSA 1000ML	indiferente	0
1211	SOLUÇÃO PARA PERFUSÃO E PRESERVAÇÃO DE ORGÃOS (HISTIDINA + TRIPTOFANO + ALFACETOGLUTARATO)	indiferente	0
1220	SULFADIAZINA DE PRATA, (10 MG/G) 1%, CREME DERMATOLOGICO	indiferente	0
1221	SULFADIAZINA DE PRATA, (10 MG/G) 1%, CREME DERMATOLOGICO	indiferente	0
1222	SULFAMETOXAZOL 400MG TRIMETOPRIMA 80MG	indiferente	0
1227	TACROLIMO 1MG	indiferente	0
1228	TACROLIMO 5MG	indiferente	0
1230	TEICOPLANINA 200 MG - PO LIOFILIZADO PARA SOLUCAO INJETAVEL	indiferente	0
1231	TEMOZOLOMIDA 250MG	indiferente	0
1232	TEMOZOLOMIDA 100MG	indiferente	0
1233	TENECTEPLASE 40 MG + DILUENTE 8 ML - PO LIOFILIZADO PARA SOLUCAO INJETAVEL	indiferente	0
1241	TIAMAZOL 5MG (TAPAZOL)	indiferente	0
1246	TIMOLOL MALEATO, 5 MG/G (0,5%), SOLUCAO OFTALMICA	indiferente	0
1246	TIMOLOL (MALEATO) 5MGML SOLUCAO OFTALMICA FRASCO 5ML	indiferente	0
1247	TIOGUANINA 40 MG - COMPRIMIDO	indiferente	0
1251	TOBRAMICINA 03% COLIRIO 5ML	indiferente	0
1253	TOPIRAMATO 100MG COMP (PORT. 344/98 - C1)	indiferente	0
1254	TOPIRAMATO 25MG COMP (PORT. 344/98 - C1)	indiferente	0
1255	TOPIRAMATO 50MG COMP(PORT. 344/98 - C1)	indiferente	0
1256	TRAMADOL 50 MG (PORT. 344/98 - A2)	indiferente	0
1259	TRIOXIDO DE ARSENIO 1MGML 10ML	indiferente	0
1262	VALGANCICLOVIR 450 MG	indiferente	0
1265	VARFARINA SODICA 5MG	indiferente	0
1272	VIGABATRINA 500 MG (SABRIL) (PORT.344/98-C1)	indiferente	0
1272	VIGABATRINA 500 MG (SABRIL)	indiferente	0
1273	VIMBLASTINA 10MG/ML 10ML	indiferente	0
1274	VINCRISTINA (SULFATO), 1MG/ML SOLUÇÃO INJETAVÉL FRASCO AMPOLA	indiferente	0
1275	VINORELBINA 10 MG/ ML FRASCO AMPOLA 5 ML - SOLUÇÃO INJETÁVEL	indiferente	0
1277	EVEROLIMO 0,5MG COMPRIMIDO	indiferente	0
1279	VORICONAZOL 200MG	indiferente	0
1282	ZOLPIDEM 10MG	indiferente	0
1288	AGULHA DESCARTAVEL 25X06	indiferente	0
1289	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1016 ESFERICA	indiferente	0
1290	AGULHA DESCARTAVEL 25X08	indiferente	0
1291	BROCA PEESO COM PONTA INATIVA EM ACO N 1070 28 MM	indiferente	0
1292	AGULHA DESCARTAVEL 30X08	indiferente	0
1293	BROCA PEESO COM PONTA INATIVA EM ACO N 2090 28MM	indiferente	0
1294	BROCA PEESO COM PONTA INATIVA EM ACO N 2090 32MM	indiferente	0
1295	BROCA PEESO COM PONTA INATIVA EM ACO N 4130 32MM	indiferente	0
1296	BROCA PONTA DIAMANTADA PARA ALTA ROTAÇÃO FG  4124	indiferente	0
1297	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG4102	indiferente	0
1300	CLAMP PARA BOLSAS DRENÁVEIS REF- 8770 (HOLLISTER)	indiferente	0
1308	INCUBADORA  DE LEITURA RAPIDA FLUORIMETRICA DE INDICADORES BIOLOGICOS	indiferente	0
1308	INCUBADORA BIONOVA FLUORESCENTE MODELO: IC1020FR	indiferente	0
1312	FITA HIPOALERGENICA MICROPOROSA 25CM X 10M (MAXICOR)	indiferente	0
1326	TIRAS REATIVAS PARA GLICEMIA ACCU - CHEK TUBO C 50 TIRAS (J	indiferente	0
1337	FRALDA DESCARTAVEL GERIATRICA PEQUENA 30 A 40KG	indiferente	0
1338	FRALDA DESCARTAVEL GERIATRICA MEDIA 40 A 70KG	indiferente	0
1339	FRALDA DESCARTAVEL GERIATRICA GRANDE 70 A 90KG	indiferente	0
1340	FRALDA DESCARTAVEL GERIATRICA EXTRA GRANDE ACIMA 90KG	indiferente	0
1341	FRALDA DESCARTAVEL PEDIATRICA PP 0 A 3KG	indiferente	0
1360	CABO PARA ESPELHO	indiferente	0
1361	CIMENTO INTERMEDIARIO KIT COM UM PO E UM LIQUIDO (IRM)	indiferente	0
1366	CERA ODONTOLOGICA EM LAMINA ROSA N°7 (CAIXA COM 18 LAMINAS)	indiferente	0
1374	SERINGA DESCARTAVEL S/AGULHA BICO LUER SLIP 03ML	indiferente	0
1385	LUVA PARA PROCEDIMENTO ISENTA DE LATEX E ISENTA DE PÓ TAMANHO P (NITRILICA)	indiferente	0
1388	COLETOR PARA MATERIAL PERFURO CORTANTE COM CAPACIDADE DE 13	indiferente	0
1393	COLCHÃO PERFILADO TIPO CAIXA DE OVO	indiferente	0
1394	PROTETOR PARA COLCHAO CAIXA DE OVO 190X90X07CM	indiferente	0
1395	CONJUNTO MICRONEBULIZADOR PARA AEROSOLTERAPIA ADULTO EM AR COMPRIMIDO	indiferente	0
1397	CONJUNTO MICRONEBULIZADORPARA AEROSOLTERAPIA INFANTIL EM AR COMPRIMIDO	indiferente	0
1399	ELETRODO DESCARTAVEL PARA MONITORIZAÇÃO CARDIACA NEONATAL	indiferente	0
1400	ELETRODO DESCARTAVEL PARA MONITORIZAÇÃO CARDIACA INFANTIL	indiferente	0
1402	ELETRODO (PLACA DE MARCAPASSO EXTERNO) DESCARTAVEL PEDIATRICO COM DESFIBRILADOR PHILIPS	indiferente	0
1403	ELETRODO (PLACA DE MARCAPASSO EXTERNO) DESCARTAVEL ADULTO C/DESFIBRILADOR PHILIPS	indiferente	0
1410	ELETRODO DESCARTAVEL DE FIBRA DE CARBONO ATIVADO PARA ERGOMETRIA ADULTO	indiferente	0
1432	FRALDA DESCARTAVEL GERIATRICA MEDIA 40 A 70KG (MASTER CARE P	indiferente	0
1441	FITA HIPOALERGENICA MICROPOROSA 25CMX10 M	indiferente	0
1459	FIXADOR TRAQUEOSTOMO PEDIATRICO ACOLCHOADO	indiferente	0
1465	GESSO PEDRA TIPO III BRANCO (1KG)	indiferente	0
1469	FRALDA DESCARTAVEL GERIATRICA G 70 A 90KG (TENA CONFORT) PCT	indiferente	0
1470	ATADURA DE CREPOM 10CM	indiferente	0
1475	FRALDA DESCARTAVEL GERIATRICA EXTRA GRANDE ACIMA DE 90KG (BI	indiferente	0
1479	PROTETOR CUTANEO EM FORMA DE SPRAY 28ML (CAVILON)	indiferente	0
1483	ATADURA DE BORRACHA SMARCH 15CM X 2 A 3M	indiferente	0
1485	DISPOSITIVO MASCULINO PARA INCONTINENCIA URINARIA 2 PECAS 35	indiferente	0
1497	DIETA PARA TRATAMENTO DE LEUCINOSE - CRIANCAS ACIMA DE 1 ANO	indiferente	0
1498	COMPRESSA DE GAZE 7,5 X 7,5 11FIOS PCT COM 10 UND	indiferente	0
1499	COMPRESSA DE GAZE 7,5 X 7,5 13 FIOS COM FIO RADIOPACO - PCT COM 10 UND	indiferente	0
1503	COMPRESSA TIPO CAMPO OPERATORIO 23CM X 25CM PCT C50 UND	indiferente	0
1505	COMPRESSA TIPO CAMPO OPERATORIO ESTERIL 10CM X 9CM/9G	indiferente	0
1511	DIETA PARA FENILCETONURIA CRIANCAS A PARTIR DE 8 ANOS- PKU 3	indiferente	0
1512	DIETA PARA EPILEPSIA REFRATARIA DEFICIENCIA DO COMPLEXO PIRU	indiferente	0
1515	DIETA PARA TIROSINEMIA ACIMA DE 1 ANO XPT (MAXAMAID), ( TYROMED B PLUS)	indiferente	0
1516	CAMPO O INTERNO ABSORVENTE - TAMANHO 60CM X 60CM	indiferente	0
1523	DIETA PARA ACIDURIA GLUTARICA TIPO 1 CRIANCA ACIMA DE 1 ANO-	indiferente	0
1525	CATETER PARA OXIGENIO DESCARTAVEL N 04	indiferente	0
1528	CATETER PARA OXIGENIO DESCARTAVEL N° 10	indiferente	0
1531	DIETA PARA ACIDÚRIA ORGÂNICA CRIANÇA ACIMA DE 1 ANO - OAC MED B PLUS/XMTVI MAXAMAID	indiferente	0
1540	DIETA PARA HIPERLEUCINEMIA CRIANCAS ACIMA DE 12 MESES LATA (LEUMED B)	indiferente	0
1542	FORMULA PARA DISTURBIO DO CICLO DA UREIA MAIORES DE 1 ANO- U	indiferente	0
1545	VALVULA REGULADORA DE PRESSAO PARA REDE DE AR COMPRIMIDO	indiferente	0
1546	AGULHA DESCARTAVEL PARA CANETA DE INSULINA 5 MM	indiferente	0
1547	CATETER PARA ACESSO VENOSO CENTRAL PEDIATRICO 18GA X 20CM APROXIMADAMENTE (4FR) MONO LUMEN	indiferente	0
1569	SERINGA DESCARTAVEL S/AGULHA BICO LUER SLIP 05ML	indiferente	0
1574	CIMENTO CIRURGICO PERIODONTAL SEM EUGINOL	indiferente	0
1575	CIMENTO A BASE DE HIDRÓXIDO DE CÁLCIO RADIOPACO PARA PROTEÇÃO PELPAR	indiferente	0
1597	FORMULA ANTI-REGURGITACAO - NAN AR /NAN ESPESSAR  APTAMIL AR	indiferente	0
1597	FORMULA ANTI-REGURGITACAO - NAN AR  APTAMIL AR	indiferente	0
1606	VIGABATRINA 500 MG	indiferente	0
1608	PENTOXIFILINA 400 MG	indiferente	0
1609	PIRAZINAMIDA 500 MG	indiferente	0
1612	CLORIDRATO DE MINOCICLINA 100 MG	indiferente	0
1614	FUMARATO DE FORMOTEROL 12 MCG CAP INAL	indiferente	0
1615	BUDESONIDA 200 MCG CAP INAL	indiferente	0
1616	FORMULA INFANTIL 0 A 1 ANO PARA BAIXO PESO OU RESTRICAO HIDR	indiferente	0
1618	AGULHA 32G X 4MM X 0,23MM	indiferente	0
1619	PENICILAMINA 250 MG	indiferente	0
1625	CANULA TRAQUEOSTOMIA DESCARTÁVEL COM BALÃO 6.5	indiferente	0
1626	CANULA TRAQUEOSTOMIA DESCARTAVEL COM BALAO 7.0	indiferente	0
1628	CANULA TRAQUEOSTOMIA DESCARTÁVEL COM BALÃO 7.5	indiferente	0
1629	CANULA TRAQUEOSTOMIA DESCARTAVEL COM BALAO 8.0	indiferente	0
1630	FORMULA INFANTIL SEM LACTOSE PARA LACTANTES E CRIANÇAS DE 0 A 36 MESES COM ALERGIA A PROTEINA DO LEITE DE VACA	indiferente	0
1631	CANULA DE TRAQUEOSTOMIA DESCARTAVEL N° 8,5 COM BALAO	indiferente	0
1653	FORMULA PARA INTOLERANCIA A LACTOSE - NAN SEM LACTOSE  APTA	indiferente	0
1660	FORMULA INFANTIL DE SEGUIMENTO COM FIBRA - APTAMIL 2 NAN CO	indiferente	0
1661	DIETA INFANTIL NORMOCALORICA E NORMOPROTEICA (1 A 10 ANOS) L	indiferente	0
1662	DIETA INFANTIL HIPERCALORICA E NORMOPROTEICA (1 A 10 ANOS)-	indiferente	0
1667	COMPOSTO LACTEO CRIANCA A PARTIR 3 ANOS -MILNUTRI NINHO 3	indiferente	0
1672	FORMULA INFANTIL DE SEGUIMENTO COM FIBRAS - NAN COMFOR 3APT	indiferente	0
1674	SUPLEMENTO PARA APLV LATA 400 G - NEOFORTE	indiferente	0
1676	DIETA POLIMERICA INFANTIL SISTEMA FECHADO -NUTRINI STANDARD	indiferente	0
1684	INDICADOR BIOLOGICO EM PACOTE TESTE DESAFIO	indiferente	0
1685	NUTRINI PEPTI PACK 500 ML (DANONE)	indiferente	0
1689	DIETA NORMOCALORICA E NORMOPROTEICA A BASE DE PROTEINA DE SO	indiferente	0
1690	DIETA OLIGOMERICA LATA 400 G - PEPTAMEN PEPTIMAX	indiferente	0
1708	FORMULA INFANTIL DE PARTIDA COM FIBRA - NAN COMFOR 1  APTAM	indiferente	0
1711	DIETA HIPERCALORICA E NORMOPROTEICA SEM FIBRA - NUTRI ENTERAL	indiferente	0
1713	DIETA ENTERAL LIQUIDA POLIMERICA SISTEMA ABERTO HIPERCALORIC	indiferente	0
1716	DIETA ENTERAL LIQUIDA NORMOCALORICA E NORMOPROTEICA A BASE DE PROTEINA DE SOJA COM FIBRAS (ISOSOURCE SOYA FIBER / NUTRI ENTERAL SOYA FIBER)	indiferente	0
1716	DIETA NORMOCALORICA NORMOPROTEICA A BASE DE PROTEINA DE SOJA	indiferente	0
1718	DIETA NORMO NORMO A BASE DE PROTEINA DE SOJA 1 LITRO - ISOSO	indiferente	0
1720	DIETA ENTERAL LIQUIDA PARA CONTROLE GLICEMICO NORMOCALORICA E NORMOPROTEICA (NUTRISON ADVANCED DIASON / DIANUTRI / NOVASOURCE GC / DIAMAX)	indiferente	0
1720	DIETA ENTERAL PARA CONTROLE GLICEMICO, 1000 ML	indiferente	0
1723	DIETA HIPERCALORICA E NORMOPROTEICA COM FIBRAS - ISOSOURCE M	indiferente	0
1724	MODULO EM PO MIX DE FIBRAS ALIMENTARES SOLUVEL E INSOLUVEL (NEO FIBER / STIMULANCE MF6 / ENTERFIBER / FSI EREMIX / BEMVITAL MULTIFIBRAS)	indiferente	0
1724	MODULO DE FIBRAS ALIMENTARES- NUTRI FIBRA FIBER MIXNEO FIBE	indiferente	0
1725	MODULO DE FIBRAS SIMBIOTICO - SIMBIOFLORA	indiferente	0
1726	MODULO DE FIBRAS SOLUVEIS FIBER MAIS NESH FIBRAS SOLUFIBER S	indiferente	0
1728	ESPESSANTE ALIMENTAR LATA 225 G - SUSTAP	indiferente	0
1730	FRESUBIN 5KCAL SHOT DRINK 120ML	indiferente	0
1732	MODULOS DE TCM FRASCO -TCM COM AGE MCT	indiferente	0
1734	MODULO DE ALBUMINA POTE - ALBUMINA	indiferente	0
1735	DIETA MODULO DE GLUTAMINA - GLUTAMI	indiferente	0
1749	EQUIPO MACROGOTAS FOTOSSENSIVEL	indiferente	0
1750	EQUIPO PARENTERAL PARA BOMBA DE INFUSÃO (INTRAFIX COMPACT AIR)	indiferente	0
1751	EQUIPO NUTRICAO ENTERAL - PARA BOMBA DE INFUSÃO (ENTERALFIX AIR TK)	indiferente	0
1752	EQUIPO PARENTERAL ISENTO DE PVC - PARA BOMBA DE INFUSAO (INTRAFIX COMPACT AIR IL PVC FREE)	indiferente	0
1753	EQUIPO MICROGOTAS COM BURETA 150 ML A 200 ML	indiferente	0
1754	SUPLEMENTO PARA DOENCA DE CROHN LATA 400 G- MODULEN	indiferente	0
1756	AVENTAL DESCARTAVEL SEM MANGAS TAMANHO UNICO	indiferente	0
1759	AVENTAL CIRURGICO ESTERIL DE USO UNICO C BARREIRA DE PROTEC	indiferente	0
1763	PROTETOR DE CABELOS MASCULINO (GORRO)	indiferente	0
1765	MASCARA DESCARTAVEL COM ELASTICO - FIXACAO AURICULAR	indiferente	0
1767	SUPLEMENTO HIPERCALORICO E HIPERPROTEICO - FRESUBIN 2 KCAL D	indiferente	0
1768	LENCOL DESCARTAVEL 120CM X 100CM	indiferente	0
1769	SUPLEMENTO LIQUIDO 200 ML - NUTREN 1.5 ENSURE PLUS  ENERGY	indiferente	0
1769	SUPLEMENTO LIQUIDO 200 ML - NUTREN 15 ENSURE PLUS  ENERGY	indiferente	0
1770	LENCOL DE PAPEL DESCARTAVEL 50CM X 50MTS	indiferente	0
1771	SUPLEMENTO HIPERCALORICO E NORMOPROTEICO COM FIBRAS- NUTREN	indiferente	0
1772	DISPOSITIVO PARA IRRIGAÇÃO DE FERIDAS E DE CAMPOS CIRURGICOS	indiferente	0
1773	EQUIPO MACROGOTAS FOTOSSENSIVEL PARA BOMBA DE INFUSAO (INTRAFIX COMPACT AIR FS)	indiferente	0
1776	EQUIPO PARA DIETA ENTERAL - MACROGOTAS SEM FILTRO	indiferente	0
1778	EQUIPO COPO GRADUADO MACROGOTAS (BURETA) PARA ADMINISTRACAO DE SOLUCOES PARENTERAIS	indiferente	0
1779	SUPLEMENTO PARA PORTADORES DE DOENCA RENAL CRONICA EM TRATAM	indiferente	0
1781	EQUIPO PARA MONITORIZAÇÃO DA PRESSÃO VENOSA CENTRAL (PVC)	indiferente	0
1783	SUPLEMENTO NORMOCALORICO E NORMOPROTEICO LATA 400 G - ENSURE	indiferente	0
1786	SUPLEMENTO ALIMENTAR PARA PACIENTES COM DOENCA DE ALZHEIMER-	indiferente	0
1787	EXTENSOR / PERFUSOR FOTOSSENSIVEL 120CM	indiferente	0
1788	EXTENSOR / PERFUSOR TRANSPARENTE 120CM	indiferente	0
1789	EXTENSOR / PERFUSOR TRANSPARENTE 20CM	indiferente	0
1790	EXTENSOR / PERFUSOR 40CM	indiferente	0
1791	EXTENSOR / PERFUSOR 60CM	indiferente	0
1792	EXTENSOR 120CM - TUBO FOTOSENSIVEL	indiferente	0
1793	EXTENSOR 120CM - TUBO TRANSPARENTE FLEXIVEL CONECTOR LUER LOCK	indiferente	0
1794	EXTENSOR 20CM - TUBO TRANSPARENTE FLEXIVEL CONECTOR LUER LOCK	indiferente	0
1795	EXTENSOR 40CM - TUBO TRANSPARENTE FLEXIVELCONECTOR LUER LOCK	indiferente	0
1796	EXTENSOR 60CM - TUBO TRANSPARENTE FLEXIVEL CONECTOR LUER LOCK	indiferente	0
1797	EXTENSOR / PERFUSOR TRANSPARENTE 2 VIAS 20CM	indiferente	0
1800	SUPLEMENTO PARA RENAL CRONICA EM TRAT DIALITICO 200 ML - NUT	indiferente	0
1804	DIETA ENTERAL HIPERCALORICA E HIPERPROTEICA SISTEMA FECHADO-	indiferente	0
1819	DIETA PARA CICATRIZACAO DE ULCERA DE PRESSAO NUTRISON ADVANC	indiferente	0
1827	SUPLEMENTO PRE E POS - OPERATORIO - IMPACT 200ML	indiferente	0
1843	DIETA HIPERCALORICA E NORMOPROTEICA COM FIBRAS- NUTRI FIBER 1.5	indiferente	0
1845	ACRILICO TERMOPOLIMERIZAVEL 1000ML	indiferente	0
1846	FRASCO PARA DIETA ENTERAL 100ML	indiferente	0
1848	FRASCO PARA DIETA ENTERAL - 500 ML	indiferente	0
1864	SONDA FOLEY SILICONE 02 VIAS C/BALAO N° 06	indiferente	0
1865	SONDA FOLEY SILICONE 02 VIAS CBALAO N 22	indiferente	0
1881	SONDA FOLEY SILICONE 02 VIAS C/BALAO N° 20	indiferente	0
1882	SONDA FOLEY SILICONE 02 VIAS C/BALÃO N° 24	indiferente	0
1886	ARCO PRE-CONTORNADO NITI SUPER ELASTICO INFERIOR 018 X 045 M	indiferente	0
1887	BROCA EM CARBONETO DE TUNGSTENIO CARBIDE BURS ENDO Z-K	indiferente	0
1891	BROCA CARBIDE PARA BAIXA ROTACAO BATT N 12 28MM	indiferente	0
1892	BROCA CARBIDE PARA BAIXA ROTACAO BATT N16 28MM	indiferente	0
1894	BROCA EM ACO CARBONO ESFERICA N2 PARA BAIXA ROTACAO	indiferente	0
1895	SONDA URETRAL N 04	indiferente	0
1897	SONDA URETRAL N 08	indiferente	0
1898	SONDA URETRAL N 10 (JUDICIAL)	indiferente	0
